family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
FF,ivb,2025,499,16.080000000000002,2.4722466358646003,2.2512865108324367,2.6909638685344692,3.0,2.700000000000001,3.3599999999999994,0.1438343283582088,0.1217059701492539,0.15489850746268619,2.312855999999998,1.957032000000003,2.4907679999999943
FF,hb_arm,2023,502,7.68,3.3664544358515034,3.1167284901238776,3.589685962771447,4.245,3.960000000000001,4.724999999999999,0.41698125,0.3706499999999998,0.4633492708333334,3.202416,2.9355480000000003,3.558239999999998
FF,hb_arm,2024,487,7.62,3.3770710261248094,3.149666714541062,3.6054781789087254,4.170000000000001,3.9000000000000004,4.74,0.40859055118110243,0.3734955413385828,0.46948999999999985,3.113460000000001,2.846592000000001,3.558239999999998
FF,hb_arm,2025,499,7.68,3.4932193784390932,3.269513564353773,3.7051408966109154,4.559999999999999,4.020000000000001,5.039999999999999,0.4401468749999998,0.38188181818181816,0.49021780991735514,3.3803279999999987,3.0245039999999985,3.7361519999999993
FF,release_spin_rate,2023,502,2272.5,137.5405436043534,128.74834305978584,146.37190718764856,179.5,157.5,201.378125,0.058553729372937284,0.051750725919658874,0.06561152004293917,133.06334999999999,117.8667,149.01056624999998
FF,release_spin_rate,2024,487,2294.0,142.30866549244774,133.24839105192876,151.59617915857345,185.75,166.24375,208.5125,0.060105405405405404,0.0530412522651853,0.06746427171783147,137.8818,121.5732,154.20893249999997
FF,release_spin_rate,2025,499,2320.0,140.07399415753358,130.6036776798159,149.11315867373852,181.0,160.99375,201.5,0.05751465517241379,0.051331929270693265,0.06410003568463485,133.434,119.3493,148.26
FF,release_extension,2023,502,6.5,0.4091801804246213,0.38185551779302707,0.43640756557469484,0.5,0.5,0.6000000000000005,0.06842769230769227,0.04561846153846157,0.06949687499999996,0.44477999999999973,0.29652000000000023,0.44477999999999973
FF,release_extension,2024,487,6.5,0.40470147399645173,0.37645277074590716,0.4323041667258576,0.5,0.40000000000000036,0.6000000000000005,0.06842769230769227,0.04561846153846157,0.06949687499999996,0.44477999999999973,0.29652000000000023,0.44477999999999973
FF,release_extension,2025,499,6.5,0.4152685010742845,0.3887974812493135,0.441317600111459,0.5,0.5,0.6500000000000004,0.06842769230769227,0.06842769230769227,0.06949687500000015,0.44477999999999973,0.44477999999999973,0.444780000000001
FF,release_pos_z,2023,502,5.86,0.4959665991097241,0.4315290621011536,0.5651094768629734,0.5500000000000007,0.5,0.6200000000000001,0.07084095563139915,0.0623729873953749,0.07869965753424658,0.41512799999999905,0.36685083749999947,0.45960600000000074
FF,release_pos_z,2024,487,5.84,0.4826113973675032,0.4275757439489285,0.5447280232040753,0.5599999999999996,0.4899999999999993,0.6100000000000003,0.07108356164383567,0.06082461538461521,0.07655421686747006,0.41512800000000033,0.3558240000000003,0.444780000000001
FF,release_pos_z,2025,499,5.88,0.46483629235453416,0.4233454742413381,0.5086512185015368,0.5350000000000001,0.4799374999999996,0.5925000000000002,0.06681785714285705,0.05760101351351361,0.07590102389078493,0.3928889999999995,0.3409979999999993,0.44477999999999973
FF,release_side_arm,2023,502,1.81,0.7116277689202114,0.6625326880859163,0.7574044884632143,0.9899999999999998,0.8673125000000002,1.0700624999999997,0.4013668508287291,0.352980497237569,0.4452097540983608,0.7264739999999996,0.6337188375000004,0.8006039999999996
FF,release_side_arm,2024,487,1.86,0.7330946620196013,0.6815921460048955,0.7821290668064036,0.9350000000000003,0.8499999999999999,1.0451250000000003,0.37463548387096784,0.34091871657753986,0.4259543574509952,0.6968220000000003,0.6375179999999996,0.7709520000000003
FF,release_side_arm,2025,499,1.86,0.7216372553347675,0.6678113173599355,0.7728256416169982,0.9674999999999998,0.8700000000000001,1.03,0.382606451612903,0.3430484042553192,0.4154538461538461,0.7116479999999996,0.6523439999999996,0.770952
FF,arm_angle,2023,502,41.2,11.43182970672217,10.183529399805652,12.662964073449755,13.274999999999999,12.100000000000001,14.526250000000005,0.24110242718446584,0.21844796008468456,0.26401222989513073,9.933419999999993,9.043859999999992,10.860971625000001
FF,arm_angle,2024,487,41.1,11.832002470383642,10.79304112505732,12.999935683652758,13.899999999999999,12.300000000000004,15.799999999999997,0.24529635036496364,0.2128175277424524,0.28049189189189194,10.081680000000006,8.8956,11.416019999999993
FF,arm_angle,2025,499,40.4,11.896692780106267,10.968082674606382,12.881689229404435,14.150000000000006,12.800000000000004,16.099999999999994,0.2568861386138614,0.23485282874954155,0.29655725125628135,10.3782,9.488640000000007,11.936783250000003
FS,release_speed,2023,45,86.6,3.2872507778944517,2.3701169625646163,4.21102450375961,4.25,2.8999999999999915,5.501249999999999,0.036808198614318804,0.024218426870136193,0.0492472027972027,3.187590000000008,2.0756400000000084,4.22726325000001
FS,release_speed,2024,59,86.4,3.0641204309223538,2.416223986216263,3.7117618864623885,4.0249999999999915,2.799999999999997,4.925625000000011,0.03603541666666656,0.02427436915715872,0.04132682926829278,3.1134599999999915,2.0756400000000084,3.558240000000008
FS,release_speed,2025,77,86.7,3.1242403041036035,2.489018412816037,3.6891690663472487,4.200000000000003,3.0999999999999943,5.001249999999999,0.03762076124567478,0.026456614583333288,0.046117741935483916,3.261720000000004,2.296176749999996,4.003020000000004
FS,ivb,2023,45,3.12,2.6754078703493556,2.145230140087904,3.128558773410353,3.1200000000000006,2.0985,4.68,0.7413,0.5132076923076923,1.4152090909090906,2.312856,1.423296,3.558239999999999
FS,ivb,2024,59,2.4000000000000004,3.0567263404685607,2.520306566769711,3.502665767846605,4.3500000000000005,3.18,5.1,1.3343399999999999,0.7413,2.119221923076922,3.202416,2.312856,3.8251079999999997
FS,ivb,2025,77,2.7600000000000002,3.729389897675738,3.1837410673965287,4.17956817016818,4.98,3.8385,6.7814999999999985,1.4503695652173914,0.9201736206896552,2.10035,4.00302,2.935548,4.981535999999999
FS,hb_arm,2023,45,10.68,3.092860987970376,2.6200638366607505,3.5042603516297013,5.400000000000002,3.2369999999999988,6.7215,0.3998022471910111,0.20334876470588234,0.4832213517402027,4.269887999999998,2.312855999999998,5.070492
FS,hb_arm,2024,59,10.2,3.034771373289196,2.5912944829706936,3.4309182602781583,4.440000000000001,3.150000000000002,5.94,0.3226835294117648,0.2280923076923079,0.4561846153846155,3.291372000000001,2.3128560000000005,4.625711999999998
FS,hb_arm,2025,77,10.8,3.1020485591231313,2.5401419903220557,3.5661080133090777,4.320000000000002,3.0585000000000004,5.220000000000001,0.31299333333333346,0.1999011235955058,0.34992634895301333,3.3803280000000013,2.3128560000000005,3.8251079999999997
FS,release_spin_rate,2023,45,1319.0,290.2527025078859,245.32495388113523,328.00881227083863,463.0,322.4875,618.0,0.2770742228961334,0.17620526548193755,0.355693947368421,365.4609,232.02689999999998,450.7104
FS,release_spin_rate,2024,59,1290.0,352.9904002615329,299.302884955963,401.2846785144466,546.25,405.4875,673.2625,0.3143341860465116,0.21002146768893756,0.39466652909616173,405.49109999999996,287.6058675,498.93196499999993
FS,release_spin_rate,2025,77,1318.5,334.6374371930839,282.1333853532681,378.7752234864748,447.5,354.975,585.5874999999999,0.2721192263936291,0.18588976365976065,0.33060275862068966,358.7892,255.7299675,439.5909
FS,release_extension,2023,45,6.5,0.3779663819158866,0.3011208003205776,0.4393279944847209,0.5,0.2999999999999998,0.7000000000000002,0.04561846153846157,0.022463636363636484,0.07059999999999995,0.29652000000000023,0.14826000000000078,0.444780000000001
FS,release_extension,2024,59,6.6,0.4447153818952228,0.35720371922224536,0.5202096230658787,0.5,0.2999999999999998,0.75,0.06739090909090906,0.022463636363636484,0.08988910489510495,0.44477999999999973,0.14826000000000078,0.5930400000000005
